name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Mark C. Elliott,0.4908185383938429,-0.6572742491562237,-0.1664557107623808,0.6876575402915478,0.3984672681318871,0.35571194874658774,0.3563509144203826,0.4263263599574566,0.4280266681313515,0.6385665942515646,0.4303204135762321,0.45445818429191914,-0.6487075655410688,-0.7512273320031388,-0.7384845226382217,-0.50552745323096,-0.6990995071828365,-0.6074943487447771,-0.5920920888469978,-0.6997402338311076,-0.5320721950381995,-0.5144317282053332,-0.5392640385232126,-0.9508536495268345,-0.5390401880389878,-0.6455486706857171,-0.5845434379420782,harvard
Drew Faust,0.5391998084331987,-0.6072921872882953,-0.06809237885509656,0.5217731131897732,0.4267000669740882,0.5720624553434777,0.4955971838906408,0.5366430729627609,0.43088363559065773,0.5824472811132196,0.5606214438875516,0.6483284451300279,-0.6178733250126243,-0.7429529034567102,-0.6020605048785608,-0.7321479570339707,-0.6568055297248065,-0.4984805303392932,-0.5056414492004975,-0.6538554513826966,-0.5334954728993277,-0.6500381800373362,-0.5687931096759336,-0.5717232823371887,-0.5300385756418109,-0.6243603434512448,-0.4565890117760295,harvard
Alison Frank Johnson,0.43257840514546225,-0.7550510905627158,-0.32247268541725355,0.47514109042788005,0.4312570529778799,0.3964037398865194,0.3484021271303866,0.4188385857777162,0.4860238000750542,0.42243927510989326,0.40521365379293756,0.47308740740021077,-0.7298072897378476,-0.7006392286063143,-0.7179784495383501,-0.7722479596953181,-0.9277863074094057,-0.8635590290650725,-0.5739406954497099,-0.6511022380242746,-0.5585249219244968,-0.5813972136626642,-0.6339620493766335,-0.944749454036355,-0.9690861701965332,-0.7298528434087834,-0.5996067721396685,harvard
Arunabh Ghosh,0.43071151445783906,-0.6161419133925974,-0.18543039893475832,0.4190454239098875,0.3525306189097345,0.3182163491773873,0.2986209689651927,0.38983249576254325,0.3536692014233106,0.47771623000653096,0.35671567782192004,0.6639030944555998,-0.5237926951506072,-0.6093674475948017,-0.5428404815879371,-0.5049206826037594,-0.897806791588664,-0.4930838885613614,-0.5213412135729896,-0.8963841218501329,-0.5735425977036357,-0.43558784620836377,-0.6325077516833941,-0.5642944613471628,-0.4584533297182882,-0.6085037762920062,-0.527840835595447,harvard
David Glovsky,0.4994046362750524,-0.8026443999935647,-0.30323976371851236,0.5274933941662312,0.474829972457234,0.43699721396797236,0.4211791370511055,0.5595806469023228,0.4663126093645891,0.5069893936918239,0.5866246179242929,0.4645728298773369,-0.9245933704078197,-0.6854810807853937,-0.9121838975697756,-0.5673655817906063,-0.7666784189641476,-0.6522922404957089,-0.9219210892915726,-0.9236198123544455,-0.6697998630869038,-0.9717398248612881,-0.6434776902612713,-0.884038332849741,-0.5836936172097922,-0.709505719691515,-0.8651619842275977,harvard
Andrew Gordon,0.44372585004024895,-0.6094844269526365,-0.16575857691238755,0.4369375019323552,0.40178205280747764,0.3413750592092372,0.35700757468385363,0.4486686442704762,0.39468349599175984,0.5746631991650377,0.42777605052975193,0.5110984553893407,-0.5646491699985096,-0.581253608180718,-0.8504101932048798,-0.6089998576376174,-0.7086077928543091,-0.5366012821905315,-0.5609787447268473,-0.5300274061208422,-0.5825566776717703,-0.5582692148163915,-0.5849764473789505,-0.5886278865749346,-0.611342781985348,-0.6084306954095762,-0.5011969965084323,harvard
Peter E.  Gordon,0.3855396653320663,-0.6216765291987811,-0.23613686386671484,0.41963549262646477,0.3313267074544073,0.3642561855432579,0.2617856287400712,0.37584997788071633,0.38262774952583845,0.41977706491947175,0.38252608753077555,0.4620299355437359,-0.5230484939076835,-0.7515727592859052,-0.6897718464955688,-0.8844439471140504,-0.7101148217916489,-0.6134005101312968,-0.5337321150249669,-0.5589727677404881,-0.45363580500707035,-0.5265969010069966,-0.5643102666026683,-0.5749630079555669,-0.5228452492309245,-0.6404956496719804,-0.45443592807560246,harvard
Annette Gordon-Reed,0.5380829968550118,-0.6634532445587374,-0.12537024770372562,0.5262999965576899,0.4358204916417599,0.5822726862408496,0.4558773212915375,0.5118303280323744,0.4791892478046308,0.4650332174012586,0.7726776316761971,0.4400993271109959,-0.6405877365420263,-0.6919520205507677,-0.8212846927130701,-0.4883353665604123,-0.6416550880475413,-0.46620322524852653,-0.5113243806066321,-0.6367889112970304,-0.7935973735187541,-0.6495645339004114,-0.6433527280857403,-0.9175317753106356,-0.5187737558206374,-0.6611752855990615,-0.485617157271398,harvard
No name found,0.30532302909518283,-0.4419805070145431,-0.13665747791936028,0.30549713848158716,0.24320479652826107,0.2912293043516902,0.17927094245387348,0.3034015761954444,0.2578532780928895,0.37044831301661146,0.2666851827605018,0.4057693463750184,-0.47758175805211067,-0.4810205256370338,-0.45185569742562387,-0.4743813348135778,-0.389177205786109,-0.48127611995571196,-0.5141357329807111,-0.3671743094921112,-0.4070280114846194,-0.35088728113394035,-0.41081791091139663,-0.4456395949972304,-0.3169465971489748,-0.5804436487766604,-0.2640065078333239,harvard
Tamar Herzog,0.28237237347646704,-0.46078983566226495,-0.1784174621857979,0.25946949291011645,0.22653861408758372,0.2778326039731828,0.1748794357919073,0.3139465807005763,0.2623428523508512,0.36852823459946327,0.28976013300998726,0.2827301113762789,-0.4356388164451346,-0.5917575719455879,-0.4702222258095457,-0.46495326258757685,-0.428871450945735,-0.47669245525159776,-0.51257988411401,-0.4360627932474017,-0.4280182574601734,-0.3974415926366216,-0.4061057777975382,-0.45980463097969604,-0.28306468338460516,-0.586665849822263,-0.32439316653460226,harvard
Evelyn Brooks Higginbotham,0.510474390778717,-0.6705571438139929,-0.16008275303527586,0.45120042374509833,0.44352704080655464,0.6137922471663259,0.434726427499092,0.548139039427042,0.4508205188527461,0.4534689361198376,0.6425193630986743,0.45107856926818696,-0.6771353977173566,-0.730525903403759,-0.8451824945708117,-0.6663787592835482,-0.6406147262258899,-0.581595397755419,-0.5391766074064531,-0.6400097134700489,-0.630002871288785,-0.8709122817963362,-0.5957645686278015,-0.6149812132741015,-0.648243832486597,-0.6273224527637165,-0.5633860311160486,harvard
Jesse Hoffnung-Garskof,0.5611021719415318,-0.7029536206949576,-0.1418514487534258,0.5497538609703383,0.3785935226496723,0.6111904443634881,0.3960016642014186,0.5607848954200745,0.7179934397339821,0.5385592021725395,0.6542704333861669,0.4464588684340319,-0.6242279881692452,-0.6714932542050664,-0.9194276593625546,-0.6088585592806339,-0.8017212742318711,-0.4891387636307627,-0.9512129247580704,-0.7868719131996236,-0.6241904615114133,-0.6809303728126301,-0.5215977638930319,-0.6543045534441869,-0.5357522879623705,-0.6657676352187991,-0.6346806745091924,harvard
David Howell,0.5084609630127728,-0.5725686916291112,-0.0641077286163384,0.4811581814444433,0.4176226890967006,0.40779560838860496,0.46535488938291875,0.5059690717607737,0.42162697023213513,0.5908084322299276,0.39916538578736666,0.7121218830347061,-0.5422341029292771,-0.5782304565165787,-0.5982003023714891,-0.7524999686178159,-0.506858055324604,-0.568755759857595,-0.5824871035292745,-0.5225267683466275,-0.5614043278619647,-0.4315503505880342,-0.570259614040811,-0.5742510320509182,-0.5440982766449451,-0.6391497515141964,-0.48792289077703443,harvard
