name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Steven Press,0.5389102726781262,-0.7314762147592128,-0.19256594208108657,0.5207966491424519,0.4454472877716714,0.511366449191905,0.38021588381131494,0.4771145580653791,0.4523296822441949,0.7846417218446732,0.6003989287548595,0.4618434624125561,-0.7014582175761461,-0.7796411362511142,-0.5998499502117436,-0.5915728161732356,-0.9313000105321407,-0.5224907933734357,-0.6171286801497142,-0.9647299833595753,-0.500142223900184,-0.857645726762712,-0.6211008323368683,-0.9556378349661827,-0.5890153383215269,-0.6484554914225426,-0.5829952948715216,stanford
Robert N. Proctor,0.44598174710121097,-0.6045897321216668,-0.1586079850204558,0.472965633845757,0.4113815153550534,0.5604924301371427,0.3773490034901734,0.38757636123233374,0.4236569405204118,0.44443557365392744,0.40908921953704624,0.469540294011434,-0.5894456790841145,-0.7142712895212502,-0.5529867690056562,-0.5142811354433682,-0.9109301511198282,-0.7956144843871393,-0.5449400472765167,-0.5909044385577242,-0.5222091164439917,-0.5141416641417891,-0.4626451103223695,-0.5399010785751873,-0.44889319594949484,-0.47459779400378466,-0.47023851165015784,stanford
Pedro A. Regalado,0.5852131319513441,-0.7513550070514176,-0.1661418751000735,0.6972655966877938,0.6642162730917335,0.5858106910429383,0.4390540999309583,0.5693925194393575,0.4587275634486117,0.5986017548305946,0.6607307144880747,0.4598013122876486,-0.6485488997853321,-0.7499125559848769,-0.8401469858363271,-0.9456735122948885,-0.9805968515574932,-0.46820293590592754,-0.8679520420730115,-0.9661674331873655,-0.6275952278325956,-0.6254439607073436,-0.5805054103665883,-0.6864055848369996,-0.7006833936003122,-0.5008340826752828,-0.4792129663496757,stanford
Jessica Riskin,0.4599611761486782,-0.5749475441686996,-0.11498636802002143,0.4142256589458104,0.3560386521164043,0.43615128754442845,0.362701520747727,0.5309326946735382,0.40826041342591146,0.48351339802145954,0.5841836884617806,0.46228849676748124,-0.49479807719588287,-0.5897427151060624,-0.5611774822852265,-0.5653827867160242,-0.7018707605078817,-0.7946112404266992,-0.48132150523763684,-0.5023229497795303,-0.5185332192728918,-0.6275146902538836,-0.6179509960735838,-0.554681755291919,-0.48015028128231113,-0.44263302209885846,-0.45963621584399206,stanford
Aron Rodrigue,0.35855714368408736,-0.6232520044732137,-0.26469486078912635,0.3881478561769848,0.33577359626406716,0.33996625439386496,0.3083629418363174,0.3190633783383029,0.330886669970221,0.3131965393298551,0.3804714216323441,0.4580786579598984,-0.47160886159460796,-0.5556256427814033,-0.7040948705747724,-0.46985871473308466,-0.7702529761940241,-0.45833531216651735,-0.5340471339722475,-0.4023693062365055,-0.3916598512894577,-0.5340958940796554,-0.3713494816661945,-0.9662170447409153,-0.4747923950531653,-0.45622077863663435,-0.9177682194858789,stanford
Priya Satia,0.6014779925816266,-0.78479582098878,-0.18331782840715338,0.766707868874073,0.642038827212084,0.605880588834936,0.4625400692089037,0.5900110885452211,0.4754590475517877,0.6239204519255119,0.5994124942355685,0.5314648080203269,-0.7483514435589314,-0.7765467611175998,-0.5929657394687335,-0.5917753043274085,-0.898387061432004,-0.8287154529243708,-0.6659702688553616,-0.9321444500237703,-0.8941052500158548,-0.6932962365448475,-0.489270946292795,-0.9661950748413801,-0.7246700628575954,-0.6768837730799403,-0.9125987831503153,stanford
Walter Scheidel,0.5425380191375593,-0.7631410884521412,-0.22060306931458196,0.5532998793749583,0.49691292073329296,0.4390342363163277,0.39267078800400107,0.4806491804619631,0.537941639194752,0.6209203113402639,0.5677629664540291,0.6760191597044468,-0.61522461399436,-0.75610004896643,-0.8666591178625822,-0.5875468086451292,-0.9062785767018795,-0.8609241778030992,-0.6087957505757611,-0.9406356997787952,-0.6984430838686726,-0.6137872381950729,-0.6993975328526112,-0.9930268041789532,-0.7213495346632871,-0.6495538494465026,-0.5414565951617408,stanford
Londa Schiebinger,0.5379061827851437,-0.7444829269773606,-0.20657674419221694,0.5286073930313835,0.49902902411231925,0.5316987752796165,0.3882713867474896,0.5295574050396681,0.4808427182841322,0.5550420656879016,0.569945789128542,0.6716181129217148,-0.6835782137699425,-0.8812880963087082,-0.9360998887568712,-0.5884214254717033,-0.6691036419942975,-0.7857857622827091,-0.6329182333955985,-0.8689429583027959,-0.830908102914691,-0.8231790801510215,-0.5772293620328937,-0.8254980605561286,-0.5010649271478708,-0.6220699401040163,-0.5813455366814095,stanford
Partha Pratim Shil,0.49887624383975515,-0.7468945008156254,-0.2480182569758702,0.48343779288139366,0.49441240400660275,0.4057764969591541,0.5244558073580265,0.45422093346714976,0.43817598123176427,0.5933205993307962,0.5669238324628937,0.4697093551357588,-0.8999260126480035,-0.8419087417423725,-0.5675486053029697,-0.6723830765560965,-0.9101291764527559,-0.586894168312111,-0.6245229436705511,-0.890882370993495,-0.8587538510222327,-0.5134315711446107,-0.5593942082459815,-0.9583572223782539,-0.6789737797031801,-0.617491202428937,-0.5119592155757242,stanford
Matthew Sommer,0.4617264338778475,-0.6695907306735464,-0.20786429679569884,0.60151041317128,0.40048911597047526,0.44415141807516884,0.3506480481475592,0.5404850654304028,0.4317720174789429,0.4793868652169119,0.4331343380741461,0.3524371730039517,-0.6043657833791298,-0.7729011449824883,-0.9579683113843203,-0.5214679183607752,-0.6362547396371763,-0.5865947873945433,-0.5877717255304258,-0.6411049050194296,-0.551391557790339,-0.49807184810439753,-0.6548015525854296,-0.9115233477205038,-0.5061517318089803,-0.6233179103583097,-0.5801914066578897,stanford
